Date,Location,2535 · Sales Tax Coll,4000-00 · Rental Income,4100-00 · Cash Sales,4102-00 · Cash Sales - Non-inventory,4105-00 · Early Purchase Option,4200-00 · Roll Pro,4205-00 · Collection Fee - In-House,4210-00 · Reinstatement Fees,4214-00 · Other Fees - Alignments,4215-00 · One Time Fees,4225-00 · NSF Check Fees,4230-00 · Other Miscellaneous Income,4235-00 · Sales Tax Collected,4240-00 · Roll Safe,4250-00 · Chargebacks,4245-00 · Management Fee,4300-00 · Sub-franchisee Royalty Income,5000-00 · Depreciation - Inventory,5101-00 · Paid Out & EPO Charge Offs,5102-00 · Cash Sale Charge Offs,5103-00 · Skip/Stolen Charge Offs,5104-01 · Insurance Charge Offs,5104-02 · Returned Damaged/Non-Repairable,5104-00 · Non-Repairable Charge Offs - Other,5105-00 · Other Charge off,5105-01 · Past Due Account Charge Off,5106-00 · Inventory Cost Adjustment,5100-00 · Charge Off Expense - Other,5400-00 · Club Remittance,5500-00 · Rent Refunds,6070-00 · Parts - Inventory Repair,6071-00 · Labor - Inventory Repair,6069-00 · Inventory Repairs - Other,6500-00 · Radio - Admin,6505-00 · Television Advertising,6508-00 · Radio & TV Production,6510-00 · Print Media,6511-00 · Print Production,6512-00 · Postage - Advertising,6513-00 · Freight - Advertising,6514-00 · Newspaper/Magazine Advertising,6520-00 · Other Print,6525-00 · Telephone Directories,6535-00 · Marquee/Billboards,6540-00 · Customer Referrals,6541-00 · Website Development,6550-00 · Sponsorships,6551-00 · Internet/Online,6490-00 · Advertising and Promotion - Other,6530-00 · Special Events,6545-00 · Website,6018-00 · Cash Short (Long),6031-00 · VIN Search Fees,6515-00 · Internal Postage,6560-00 · Administrative & Collections,6555-00 · Other Selling Expenses - Other,6001-00 · Selling Expense - Other,6020-00 · Bad Checks,6021-00 · NSF Check Fees,6023-00 · Bank Card Fees,6025-00 · Bank Service Charges,6026-00 · Late Fees,6019-00 · Bank Charges - Other,6002-00 · General & Admin Expense - Other,6034-00 · Legal Fees,6035-00 · Accounting Fees,6036-00 · Consulting Fees,6029-00 · Professional Fees - Other,6040-00 · Property & General Liability,6045-00 · Officer's Life,6039-00 · Insurance Expense - Admin - Other,6000-00 · Office Supplies,6010-00 · Postage,6015-00 · Freight,6065-00 · General Supplies,"6059-00 · Postage, Freight & Supplies - Other",6300-00 · Rent Expense,6305-00 · Utilities,6310-00 · Property Insurance,6315-00 · Security,6320-00 · Pest Control,6325-00 · Repair & Maintenance Building,6326-00 · Relocation Expenses,6068-00 · Occupancy Expense - Other,6330-00 · Repairs & Maintenance - Equip,6335-00 · Equipment Rental,6079-00 · Equipment Expense - Other,"6100-00 · Depreciation Expense - F,F&E",6105-00 · Amortization Expense,6400-00 · Repair & Maintenance - Vehicles,6405-00 · Fuel & Oil - Vehicle,6410-00 · Lease - Vehicle,6420-00 · Vehicle Insurance,6430-00 · Vehicle Licenses,6399-00 · Vehicle Expense - Other,6499-00 · Depreciation Expense,6085-00 · Charitable Contributions,6090-00 · Customer Settlements,6598-00 · Other - Other,6600-00 · Software license fees,6610-00 · Computer Supplies,6615-00 · Computer Maintenance & Repair,6650-00 · Telephone & Communications,6599-00 · Computer & Internet Expenses - Other,6999-00 · Miscellaneous Expense,6201-00 · Salary,Total 6202-00 · Hourly,6203-00 · Overtime hourly,6204-00 · Holiday,6205-00 · Bonus,6205-99 · Bonus Reimbursement Due,6200-00 · Salaries & Wages - Other,6077-00 · Mileage Reimbursement,6075-00 · Travel Expense,6078-00 · Meals & Entertainment,6074-00 · Travel & Entertainment - Other,6082-00 · Dues - Deductible,6095-00 · Dues - Non Deductible,6081-00 · Dues & Subscriptions - Other,6227-00 · FFCRA Taxes,6221-00 · Unemployment Taxes,6226-00 · FICA Match,6220-00 · Payroll Taxes - Other,6235-00 · Retirement Benefits,6225-00 · Group Health & Life Insurance,6230-00 · Worker's Compensation,6239-00 · Insurance Expense - Employee - Other,6240-00 · Medical Expenses,6245-00 · Employee Procurement,6246-00 · Drug Screening,6250-00 · Employee Moving Expense,6255-00 · Seminars & Education,6260-00 · Employee Training,6265-00 · Uniforms,6270-00 · Awards & Gifts,6275-00 · Banquet,6280-00 · Special Events,6285-00 · Leased Employees,6370-00 · Moving Expense - Administrative,7011-00 · Other Employee Expense - Other,7010-00 · Payroll Expenses - Other,6050-00 · Franchise Tax,6052-00 · Personal Property,6054-00 · Real Estate,6056-00 · Sales & Use Tax,6058-00 · Waste Tire tax,6060-00 · Miscellaneous Tax,6080-00 · Business Licenses & Permits,6086-00 · Fines & Penalties,6088-01 · Royalty Fees Sherwood,6088-02 · Royalty Fees Mabelvale,6088-03 · Royalty Fees Conway,6088-04 · Royalty Fees Fayetteville,6088-05 · Royalty Fees Rogers,6088-06 · Royalty Fees Dallas,6088-07 · Royalty Fees Ft Smith,6088-91 · Royalty Fees Admin,6088-00 · Royalty Fees - Other,"7013-00 · Tax, License & Permit Expense - Other",6030-00 · Operational Overhead,7001-00 · Proceeds from Sale of Assets,7001-06 · Sale of Dallas,7002-00 · Other Income,7003-00 · Interest Income,7004-00 · Purchase Discount,7006-00 · Insurance Proceeds Received,7001-01 · Loss on Disposal of assets,8000-00 · Interest Expense,9000-00 · Overhead Allocation,9999-00 · Ask My Accountant,Customers,Deliveries,Pickups,Payoffs,Skips,$Ideal/Cust,$Ideal/Agre,Beg Ideal,End Ideal,
06/30/2023,2401,0,118829.41,15784.57,0,17497.34,13189.93,9.51,6309.34,7656.09,1162.68,0,2139.24,0,2841.78,0,0,0,29877.61,11868.75,9542.43,0,3487.35,316.41,0,0,1397.72,-268.28,0,3127.21,0,70,0,0,3962,335,0,0,0,0,0,0,0,0,0,0,0,0,3004.86,0,0,0,-237.48,0,0,0,0,0,0,0,3685.27,25,0,0,0,0,5562.6,0,0,865.12,0,0,1288.54,0,506.25,2713.8,0,7000,3227.71,340.18,52.21,0,0,0,0,32.99,67.89,0,610.31,0,236.25,422.31,0,77.58,0,0,0,0,0,0,423.49,621.65,0,332.85,0,0,6440,15561.74,710.09,0,7066.6,0,0,0,0,17.75,0,17.95,0,0,0,0,2194.89,0,418.32,2958.66,184.12,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,751.87,387.13,50.98,983.25,0,0,0,0,0,0,0,0,0,0,0,5498.42,0,10425.73,0,0,0,0,321.38,0,0,0,0,0,638,90,28,57,5,184.52,146.79,115914,117726,1.009372696
06/30/2023,2402,0,91045.64,2002.84,0,21264.13,9016.95,19.69,5701.36,5314.28,657.01,0,2721.71,0,3366.4,0,0,0,24443.86,13114.83,1019.72,-510.48,5028.18,187.58,0,0,1942.09,-190.95,0,2422.57,0,0,0,0,3962,335,0,59.67,0,0,0,0,0,0,0,0,0,0,3004.86,0,0,0,-25.26,0,0,0,0,0,0,0,2714.04,0,0,0,0,0,4233.3,0,0,719.46,0,0,0,0,339.75,1666.66,0,6000,2395.9,134.67,69.5,0,0,0,0,0,67.89,0,1263.28,0,0,292.16,0,77.58,0,0,0,0,0,0,423.5,0,0,925.99,0,0,4825,12116.39,300.38,0,3752.55,0,0,0,0,39.12,0,17.95,0,0,0,32.19,1561,0,57.3,2068.66,129.81,0,0,204.25,0,0,0,18,0,0,0,0,0,0,0,0,0,808.3,205.33,44.98,655.5,0,0,0,0,0,0,0,0,0,0,0,4151.65,0,10425.73,0,0,0,0,215.76,0,0,0,0,0,468,92,27,65,12,200.42,146.1,101086,93795,0.970687563
06/30/2023,2403,0,122816.21,5119.52,0,19020.84,14031.34,23.88,9322.58,8746.87,513.91,0,1638.72,0,2705.01,0,0,0,31408.38,16579.4,2171.43,0,4062.21,3721.28,0,0,6960.11,-8.16,0,3263.08,0,39.14,0,0,4062,335,0,0,0,0,0,0,0,0,0,0,0,0,3004.86,0,0,0,-342.72,0,0,0,0,0,0,0,3162.59,0,0,0,0,0,5518.17,0,0,845.26,0,0,456.74,0,396,3316.04,0,7000,1143.31,382.48,66.97,0,453.92,0,0,725.93,135.78,0,782.67,0,0,1133.01,0,77.58,0,0,0,0,0,0,423.5,0,0,316.49,0,0,7101.66,14522.66,1501.09,0,6823.72,0,0,0,314.02,62.07,0,17.95,0,0,0,32.53,2229.39,0,460.01,1986.36,185.18,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,537.41,261.39,33,1065.9,0,0,0,0,0,0,0,0,0,0,0,5469,0,10425.73,0,0,0,0,274.99,0,0,0,0,0,715,108,40,69,19,174.84,143.04,124778,125013,0.982427508
06/30/2023,2404,0,93467.69,4997.72,0,19153.73,10731.88,23.27,9555.37,8087.19,189.88,0,1227.1,0,2129.24,0,0,0,25011.92,11918.62,2095.96,0,2937.74,530.97,0,0,3022.44,121.32,0,2507.83,0,0,0,0,5232.99,335,0,0,0,0,0,0,0,0,0,0,0,0,3004.86,0,0,0,-0.15,0,0,0,0,0,0,0,2735.16,0,0,0,0,0,4486.89,0,0,732.21,0,0,834.19,0,655,2120.74,0,7000,1060,367.33,52.92,0,572.7,0,0,19.74,60.04,0,776.39,0,0,496.58,0,77.58,0,0,0,0,0,0,423.5,0,0,902.04,0,0,5490,16241.64,1718.64,0,4688.95,0,0,0,6.54,0,0,17.95,0,0,0,43.19,2127.53,0,278.76,1669.23,173.98,0,0,308,0,0,0,18,0,0,0,0,0,0,0,0,0,628.39,383.17,130,909.15,0,0,0,0,0,0,0,0,0,0,0,4450.08,0,10425.73,0,0,0,0,276.16,0,0,0,0,0,586,120,43,56,7,173.05,144.25,110994,101405,0.921726641
06/30/2023,2405,0,149799.69,12074.88,0,25904.39,16360.25,76,11211.72,10918.72,957.56,0,6311.79,0,4301.04,-223,0,0,39131.51,19337.62,4150.59,0,6957.5,2958.43,0,0,774.91,-71.61,0,4034.1,0,0,0,0,5233,335,0,59.68,0,0,0,0,0,0,0,0,0,0,3004.86,0,0,0,-109.19,0,0,0,0,0,0,0,3443.54,0,0,0,0,0,7137.48,0,0,1002.57,0,0,1962.96,0,768.75,2816.3,0,12000,1441.51,870.68,65.15,60.23,491.63,0,0,0,60.04,0,2932.51,0,0,759.09,0,77.58,0,0,0,0,0,0,423.49,0,0,916.44,0,0,7770,19364.28,4468.88,0,7152.39,0,0,0,0,0,0,17.95,0,0,0,71.44,2935.3,0,487.25,1994.64,239.63,0,0,175,0,0,0,18,0,0,0,0,0,0,0,0,0,687.28,829.08,58,1938,0,0,0,0,0,0,0,0,0,0,0,6948.13,0,10425.73,0,0,309.05,0,381.88,0,0,0,0,0,808,201,42,69,14,202.01,151.27,137024,163225,0.917749671
06/30/2023,2406,0,116252.68,1578.57,0,21938.58,13191.84,12.49,6792.3,8095.54,453.65,0,4336.18,0,3279.62,-100.54,0,0,30736.61,12726.2,630.37,-745.84,5091.21,682.88,0,0,6647.85,52.67,0,3215.14,0,0,70,0,3962,335,0,59.68,0,0,0,0,0,0,0,0,0,0,3004.86,0,0,0,-151.29,0,0,0,0,0,0,0,3585.24,0,0,0,0,0,5277.94,0,0,817.56,0,0,566.26,0,612,2268.35,0,9000,2188.64,425.29,52.31,0,79.3,0,0,191.3,67.89,0,1609.02,663.88,0,235.6,0,77.58,0,0,0,0,0,0,423.5,0,0,480.15,0,0,6345,15453.62,1821.34,0,7327.57,0,0,0,0,0,0,17.95,0,0,0,0,2310.48,0,56.08,2792.44,191.35,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,873.22,870.63,13.86,1167.75,0,0,0,0,0,0,0,0,0,0,0,5147.86,0,10425.73,0,0,0,0,285.5,0,0,0,0,0,756,130,35,72,10,170.17,135,129389,128652,0.903621242
06/30/2023,2407,0,221170.9,8877.99,0,36394.13,22039.2,312,11589.68,14703,582.6,0,2991.71,0,4233.17,0,0,0,55636.35,23255.02,3243.94,0,7389.02,4321.29,0,0,5272.83,-903.97,0,5122.23,0,0,0,0,5806.5,335,0,0,0,0,0,0,0,0,0,0,0,0,3004.86,0,0,0,-377.61,0,0,0,0,0,0,0,6050.65,0.9,0,0,0,0,9686.83,0,40,1305.7,0,0,514.01,143.47,1201.25,6235.27,0,11100,1270.18,633.21,106.92,0,1149.77,0,0,1462.93,60.04,0,1304,0,329,668.78,0,155.16,0,0,0,0,371.69,0,423.5,0,0,466.92,0,0,11570,28753.89,5845.84,0,14933.88,0,0,0,0,0,0,17.95,0,0,0,0,4578.87,0,838.06,3994.95,377.8,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,875.06,714.02,33.37,1869,0,0,0,0,0,0,0,0,0,0,0,9597.08,0,10425.73,0,0,642.75,0,587.59,0,0,0,0,0,1241,196,97,100,11,183.12,148.05,237580,227257,0.973219307
06/30/2023,2408,0,168257.06,1150.8,0,22879.49,20827.14,2.6,11870.35,10459.53,1002.45,0,2307.81,0,3813.51,0,0,0,43490.95,20350.18,420.12,0,4412.09,4542.86,0,0,8109.64,157.91,0,4803.17,0,0,520,0,4584,335,0,59.68,0,0,0,0,0,0,0,0,0,0,3004.86,0,0,0,-1668.68,0,0,0,0,0,0,0,4721.83,0,0,0,0,0,7277.12,0,0,1019.94,0,0,63.34,7.24,0,4616,0,9475,1135.33,556.73,90.59,0,52.08,0,0,1537.77,63.39,0,1094.85,0,149.17,896.29,0,77.58,0,0,0,0,1355.2,0,423.5,0,0,491.35,0,0,9476.66,24806.23,2887.01,0,9147.09,0,0,0,5.45,413.29,0,17.95,0,0,0,0,3417.47,0,99.44,3151.51,286.38,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,646.53,564.64,-2.95,1683.75,0,0,0,0,0,0,0,0,0,0,0,7207.89,0,10425.73,0,0,0,0,379,0,0,0,0,0,1091,214,66,96,18,173.69,141.31,190448,189491,0.887942224
06/30/2023,2409,0,113955.07,4084.14,0,18022.38,10628.63,9.19,6875.27,7175.72,663.83,0,822.58,0,2760.79,-113.37,0,0,28414.67,13693.16,1642.88,-1216.08,0,1355.09,0,0,7803.26,-349.86,0,2614.11,0,0,0,0,4584,335,0,0,0,0,0,0,0,0,0,0,0,0,3004.86,0,0,0,-75.22,0,0,0,0,0,0,0,2999.12,0,0,0,0,0,4949.93,0,0,803.27,0,0,0,0,0,1767.94,0,7000,743.67,352.72,54.8,0,0,0,0,0,126.78,0,1039.52,0,0,499.31,0,77.58,0,0,0,0,0,0,423.49,0,0,305.18,0,0,6531.66,14250.76,963.09,0,5770.28,0,0,0,0,22,0,17.95,0,0,0,0,2062.29,0,387.03,1241.82,170.13,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,424.11,359.06,57,914.85,0,0,0,0,0,0,0,0,0,0,0,4925.25,0,10425.73,0,0,0,0,252.84,0,0,0,0,0,606,92,57,55,21,193.43,54.64,108385,117220,0.972146989
06/30/2023,2410,0,121171.6,2235.95,0,20902.71,12943.85,0.41,5312.24,7971.73,401.06,0,2757.01,0,3081.67,0,0,0,30745.06,18423.74,1018.35,-1320.08,1859.35,816.47,0,0,10882.14,-113.76,0,3127.44,0,0,0,0,5675,335,0,0,0,0,0,0,0,0,0,0,0,0,3004.86,0,0,0,-39.97,0,0,0,0,0,0,0,3279.75,0,0,0,0,0,5303.35,0,0,835.06,0,0,0,0,0,2332,0,7000,1479,413.02,53.02,0,0,0,0,59.4,61.92,0,911.85,0,0,463.89,0,77.58,0,0,0,0,0,0,423.5,0,0,450.57,0,0,5965,17139.15,797.75,0,6113.32,0,0,0,0,0,0,0,0,0,0,83.41,2258.51,0,374.87,2140.32,185.58,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,30.67,837.03,-31.76,200,0,0,0,0,0,0,0,0,0,0,0,5220.64,0,10425.73,0,0,0,0,255.24,0,0,0,0,0,745,145,44,72,15,194.5,150,138340,144903,0.836225613
