Date,Location,2535 · Sales Tax Coll,4000-00 · Rental Income,4100-00 · Cash Sales,4102-00 · Cash Sales - Non-inventory,4105-00 · Early Purchase Option,4200-00 · Roll Pro,4205-00 · Collection Fee - In-House,4210-00 · Reinstatement Fees,4214-00 · Other Fees - Alignments,4215-00 · One Time Fees,4225-00 · NSF Check Fees,4230-00 · Other Miscellaneous Income,4235-00 · Sales Tax Collected,4240-00 · Roll Safe,4250-00 · Chargebacks,4245-00 · Management Fee,4300-00 · Sub-franchisee Royalty Income,5000-00 · Depreciation - Inventory,5101-00 · Paid Out & EPO Charge Offs,5102-00 · Cash Sale Charge Offs,5103-00 · Skip/Stolen Charge Offs,5104-01 · Insurance Charge Offs,5104-02 · Returned Damaged/Non-Repairable,5104-00 · Non-Repairable Charge Offs - Other,5105-00 · Other Charge off,5105-01 · Past Due Account Charge Off,5106-00 · Inventory Cost Adjustment,5100-00 · Charge Off Expense - Other,5400-00 · Club Remittance,5500-00 · Rent Refunds,6070-00 · Parts - Inventory Repair,6071-00 · Labor - Inventory Repair,6069-00 · Inventory Repairs - Other,6500-00 · Radio - Admin,6505-00 · Television Advertising,6508-00 · Radio & TV Production,6510-00 · Print Media,6511-00 · Print Production,6512-00 · Postage - Advertising,6513-00 · Freight - Advertising,6514-00 · Newspaper/Magazine Advertising,6520-00 · Other Print,6525-00 · Telephone Directories,6535-00 · Marquee/Billboards,6540-00 · Customer Referrals,6541-00 · Website Development,6550-00 · Sponsorships,6551-00 · Internet/Online,6490-00 · Advertising and Promotion - Other,6530-00 · Special Events,6545-00 · Website,6018-00 · Cash Short (Long),6031-00 · VIN Search Fees,6515-00 · Internal Postage,6560-00 · Administrative & Collections,6555-00 · Other Selling Expenses - Other,6001-00 · Selling Expense - Other,6020-00 · Bad Checks,6021-00 · NSF Check Fees,6023-00 · Bank Card Fees,6025-00 · Bank Service Charges,6026-00 · Late Fees,6019-00 · Bank Charges - Other,6002-00 · General & Admin Expense - Other,6034-00 · Legal Fees,6035-00 · Accounting Fees,6036-00 · Consulting Fees,6029-00 · Professional Fees - Other,6040-00 · Property & General Liability,6045-00 · Officer's Life,6039-00 · Insurance Expense - Admin - Other,6000-00 · Office Supplies,6010-00 · Postage,6015-00 · Freight,6065-00 · General Supplies,"6059-00 · Postage, Freight & Supplies - Other",6300-00 · Rent Expense,6305-00 · Utilities,6310-00 · Property Insurance,6315-00 · Security,6320-00 · Pest Control,6325-00 · Repair & Maintenance Building,6326-00 · Relocation Expenses,6068-00 · Occupancy Expense - Other,6330-00 · Repairs & Maintenance - Equip,6335-00 · Equipment Rental,6079-00 · Equipment Expense - Other,"6100-00 · Depreciation Expense - F,F&E",6105-00 · Amortization Expense,6400-00 · Repair & Maintenance - Vehicles,6405-00 · Fuel & Oil - Vehicle,6410-00 · Lease - Vehicle,6420-00 · Vehicle Insurance,6430-00 · Vehicle Licenses,6399-00 · Vehicle Expense - Other,6499-00 · Depreciation Expense,6085-00 · Charitable Contributions,6090-00 · Customer Settlements,6598-00 · Other - Other,6600-00 · Software license fees,6610-00 · Computer Supplies,6615-00 · Computer Maintenance & Repair,6650-00 · Telephone & Communications,6599-00 · Computer & Internet Expenses - Other,6999-00 · Miscellaneous Expense,6201-00 · Salary,Total 6202-00 · Hourly,6203-00 · Overtime hourly,6204-00 · Holiday,6205-00 · Bonus,6205-99 · Bonus Reimbursement Due,6200-00 · Salaries & Wages - Other,6077-00 · Mileage Reimbursement,6075-00 · Travel Expense,6078-00 · Meals & Entertainment,6074-00 · Travel & Entertainment - Other,6082-00 · Dues - Deductible,6095-00 · Dues - Non Deductible,6081-00 · Dues & Subscriptions - Other,6227-00 · FFCRA Taxes,6221-00 · Unemployment Taxes,6226-00 · FICA Match,6220-00 · Payroll Taxes - Other,6235-00 · Retirement Benefits,6225-00 · Group Health & Life Insurance,6230-00 · Worker's Compensation,6239-00 · Insurance Expense - Employee - Other,6240-00 · Medical Expenses,6245-00 · Employee Procurement,6246-00 · Drug Screening,6250-00 · Employee Moving Expense,6255-00 · Seminars & Education,6260-00 · Employee Training,6265-00 · Uniforms,6270-00 · Awards & Gifts,6275-00 · Banquet,6280-00 · Special Events,6285-00 · Leased Employees,6370-00 · Moving Expense - Administrative,7011-00 · Other Employee Expense - Other,7010-00 · Payroll Expenses - Other,6050-00 · Franchise Tax,6052-00 · Personal Property,6054-00 · Real Estate,6056-00 · Sales & Use Tax,6058-00 · Waste Tire tax,6060-00 · Miscellaneous Tax,6080-00 · Business Licenses & Permits,6086-00 · Fines & Penalties,6088-01 · Royalty Fees Sherwood,6088-02 · Royalty Fees Mabelvale,6088-03 · Royalty Fees Conway,6088-04 · Royalty Fees Fayetteville,6088-05 · Royalty Fees Rogers,6088-06 · Royalty Fees Dallas,6088-07 · Royalty Fees Ft Smith,6088-91 · Royalty Fees Admin,6088-00 · Royalty Fees - Other,"7013-00 · Tax, License & Permit Expense - Other",6030-00 · Operational Overhead,7001-00 · Proceeds from Sale of Assets,7001-06 · Sale of Dallas,7002-00 · Other Income,7003-00 · Interest Income,7004-00 · Purchase Discount,7006-00 · Insurance Proceeds Received,7001-01 · Loss on Disposal of assets,8000-00 · Interest Expense,9000-00 · Overhead Allocation,9999-00 · Ask My Accountant,Customers,Deliveries,Pickups,Payoffs,Skips,$Ideal/Cust,$Ideal/Agre,Beg Ideal,End Ideal,
11/30/2023,2401,0,107552.68,9429.43,0,17079.06,12709.2,2.6,6976.11,8363.57,1231.6,0,2689.02,0,2179.96,0,0,0,27188.25,15634,6051.39,0,2954.67,918.03,0,0,5677.56,5.44,0,2901.57,0,0,0,0,3980.66,335,0,446,0,0,0,0,0,0,0,0,0,0,2734.19,300,0,0,0.06,0,0,0,0,0,0,0,4051.45,25.75,0,0,0,0,5046.4,0,0,1512.12,0,0,38.31,0,324,1120.41,0,7000,2136.63,423.83,22.22,0,0,0,0,0,131.34,0,579.95,0,35,349.57,0,80.2,0,0,0,0,0,0,438.89,0,0,677.43,0,0,6345,14113.89,763.22,556.88,5316.94,0,0,0,0,205.19,0,17.95,0,0,0,22.8,1998.37,0,527.28,2537.87,-167.21,0,0,116.5,0,0,0,18,0,0,0,0,0,0,0,0,0,751.87,387.13,33.98,1148.55,0,0,0,0,0,0,0,0,0,0,0,4965.73,0,11317,0,0,469.3,0,316.58,0,0,0,0,0,684,121,18,64,11,176.09,143.04,16780,120442,0.892983179
11/30/2023,2402,0,82019.07,2968.5,0,9981.71,9227.58,29.73,5213.73,7208.5,1144.78,0,1999.46,0,3232.08,-200,0,0,20324.07,9037.12,1415.74,-122.88,4204.82,319.58,0,0,4859.86,266.98,0,2436.57,0,0,0,0,3980.67,335,0,0,0,0,0,0,0,0,0,0,0,0,2734.19,160,0,0,13.72,0,0,0,0,0,0,0,2777.74,0,0,0,0,0,3690.75,0,0,1207.03,0,0,779.95,0,596.25,2978.45,0,6000,1869.05,206.59,36.93,0,0,0,0,681.98,194.79,0,1139.19,0,0,404.78,0,80.2,0,0,0,0,0,0,438.9,0,0,943.3,0,0,4635,11808.18,1858.96,240,2705.33,0,0,0,0,10.98,0,17.95,0,0,0,24.88,1604.4,0,97.63,1280.96,-164.8,0,0,97,0,0,0,18,0,0,0,0,0,0,0,0,0,808.3,205.33,36.2,1117.05,0,270,0,0,0,0,0,0,0,0,0,3630.77,0,11317,0,0,0,0,208.58,0,0,0,0,0,512,131,32,45,15,195.37,144.34,101293,100027,0.819969308
11/30/2023,2403,0,117557.5,737.95,0,16226.14,13862.26,13,9420.63,10434.05,343.92,0,4265.07,0,2213.55,0,0,0,29387,15005.19,398.7,0,5337.32,1054.91,0,0,9531.94,257.68,0,3131.99,0,470,0,0,4080.67,335,0,0,0,0,0,0,0,0,0,0,0,0,2734.19,240,0,0,-750.19,0,0,0,0,0,0,0,3677.61,0,0,0,0,0,5252.22,0,0,1498.66,0,0,0,0,315,2788.13,0,7000,907.39,454.45,36.98,152.25,24.98,0,0,523.12,131.34,0,866.21,0,681.63,562.98,0,80.2,0,0,0,0,0,0,438.89,0,0,341.5,0,0,7576.66,14425.06,1189.21,704,7568.15,0,0,0,0,10.45,0,17.95,0,0,0,1.11,2344.05,0,492.49,2405.49,-180.18,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,537.41,261.39,24,1282.5,0,0,0,0,0,0,0,0,0,0,0,5124.27,0,11317,0,0,0,0,296.68,0,0,0,0,0,840,123,25,61,11,162.79,140.25,124843,136741,0.859709231
11/30/2023,2404,0,88979.79,6831.06,0,21680.29,10789.86,1.37,7581.56,8668.97,323.95,0,1726.98,0,1686.39,0,0,0,24591.84,15831.39,3060.24,0,1525.73,2153.61,0,0,3537.44,36.36,0,2430.51,0,0,0,0,5597.98,335,0,0,0,0,0,0,0,0,0,0,0,0,2734.19,160,0,0,-96.38,0,0,0,0,0,0,0,3136.85,0,0,0,0,0,4448.11,0,0,1372.65,0,0,447.74,0,255,2661.99,0,7000,826.26,438.3,18.44,65.85,1600,0,0,0,116.04,0,799.91,0,0,276.83,0,80.2,0,0,0,0,0,0,438.9,216.41,0,628.14,0,0,5395,12905.23,574.81,452,5057.3,0,0,0,3.27,130.37,0,17.95,0,0,0,21.21,1844.36,0,263.52,1235.71,-153.41,0,0,87.25,0,0,0,18,0,0,0,0,0,0,0,0,0,628.39,383.17,44.76,806.25,0,0,0,0,0,0,0,0,0,0,0,4396.3,0,11317,0,0,0,0,279.41,0,0,0,0,0,592,109,37,69,10,172.3,142.46,111739,102004,0.872316674
11/30/2023,2405,0,172931.62,17948.5,0,29437.31,19211.88,34.44,8113.68,14834.89,674.03,0,5486.53,0,5351.36,-1136.37,0,0,44968.16,26419.17,8059.03,-741.48,9564.88,761.24,0,209.85,4213.9,178.63,0,4797.37,0,0,0,0,5598,335,0,0,0,0,0,0,0,0,0,0,0,0,2734.19,300,0,0,-143.57,0,0,0,0,0,0,0,5525.73,15,0,0,0,0,8220.73,0,0,1957.68,0,0,480.02,0,281.05,4423.36,0,12000,1375.53,517.09,0,65.7,3116.63,0,0,0,124.28,0,3297.66,0,0,715.57,0,80.2,0,0,0,0,0,0,438.89,0,0,885.41,0,0,10810,21178.97,3700.36,968,14547.49,0,0,0,0,130.37,0,17.95,0,0,0,20.96,3831.33,0,670.44,2522.46,-56.09,0,0,97,0,0,0,18,0,0,0,0,0,0,0,0,0,687.28,829.08,16.81,2176.8,0,0,0,0,0,0,0,0,0,0,0,8056.13,0,11317,0,0,0,0,544.11,0,0,0,0,0,1004,188,56,94,8,186.25,139.66,136637,186999,0.924772967
11/30/2023,2406,0,108353.63,2184.06,0,15778.56,12778.77,14.41,6312.48,9527.56,290.23,0,3808.55,0,2548.81,451.06,0,0,27640.16,12739.95,748.56,0,5892.85,133.93,0,0,8759.12,274.81,0,2988.84,0,26.07,230,0,3980.66,335,0,0,0,0,0,0,0,0,0,0,0,0,2734.19,300,0,0,-0.54,0,0,0,0,0,0,0,3942.71,0,0,0,0,0,4847.91,0,0,1454.51,0,0,536.43,0,234,2240.02,0,9000,1446.17,447.82,22.32,0,525,0,0,0,131.34,0,945.12,538.88,1838.5,170.21,0,80.2,0,0,0,0,0,0,438.89,221.83,0,129.72,0,0,6440,14098.69,2537.71,492.88,5236.31,0,0,0,0,172.7,0,17.95,0,0,0,25.43,2158.35,0,57.7,2457.36,-187.35,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,873.22,870.63,-225.58,1024.65,0,270,0,0,0,0,0,0,0,0,0,4733.66,0,11317,0,0,0,0,300.66,0,0,0,0,0,803,104,34,68,21,164.3,134.62,127983,131932,0.821283919
11/30/2023,2407,0,209571.04,8474.17,0,32864.58,22916.42,17.51,11886.94,17290.08,654.27,0,2806.98,0,3567.87,0,0,0,52770.2,24204.32,2907.35,0,3654.04,2621.87,0,0,10241.61,571.56,0,5159.36,0,0,0,0,5798.17,335,0,0,0,0,0,0,0,0,0,0,0,0,2734.19,380,0,0,-105.6,0,0,0,0,0,0,0,7102.6,0,0,0,0,0,9301.5,0,0,2598.86,0,0,1816.71,12.73,471.25,3550.36,0,11100,885.12,791.36,74.46,0,53.66,0,0,384.92,64.24,0,1304,0,0,906.37,0,160.4,0,0,0,0,0,0,438.89,0,0,499.61,60,0,12235,31000.5,6387.6,1441.44,14104.11,0,0,0,261.9,168.55,0,17.95,0,0,0,11.43,3887.87,0,861.48,3994.95,-301.16,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,875.06,714.02,38,1670.1,0,0,0,0,0,0,0,0,0,0,0,9217.29,0,11317,0,0,0,0,618.88,0,0,0,0,0,1366,203,50,121,18,172.15,140.06,238056,235164,0.891169737
11/30/2023,2408,0,163259.19,4429.75,0,24022.43,20349.2,31.18,11608.98,13079.25,758.89,0,590.81,0,3576.11,-282.38,0,0,41600.98,19466.06,2105.24,0,2086.57,181.85,0,0,10924.36,332.62,0,4662.96,0,1085,0,0,4734,335,0,0,0,0,0,0,0,0,0,0,0,0,2734.19,420,0,0,227.47,0,0,0,0,0,0,0,5443.34,0,0,0,0,0,7251.17,0,0,2016.32,0,0,765.33,0,893.25,5636.61,0,9475,1143.81,474.61,59.1,0,617.06,0,0,476.33,134.12,0,1094.86,0,117.17,1331.86,0,80.2,0,0,0,0,0,0,438.9,0,0,523.25,0,0,10141.66,24769.87,2543.7,964,13205.85,0,0,0,0,334.72,0,17.95,0,0,0,45.69,3841.88,0,102.41,3199.14,-223.63,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,646.53,564.64,-13.7,974.1,0,0,0,0,0,0,0,0,0,0,0,7233.45,0,11317,0,0,0,0,408.82,0,0,0,0,0,1120,163,56,91,35,176.2,141.98,190666,197348,0.82726549
11/30/2023,2409,0,92835.31,4039.63,0,13574.69,10187.75,28.31,6383.48,8567.2,497.55,0,468.3,0,2241.43,-80,0,0,24150.37,9454.64,2420.56,0,4573.7,260.44,0,0,7658.18,40.76,0,2424.71,0,0,0,0,4734,335,0,0,0,0,0,0,0,0,0,0,0,0,2734.19,0,0,0,110.56,0,0,0,0,0,0,0,3566.03,0,0,0,0,0,4164.71,0,0,1301.32,0,0,96.57,0,477,1677.08,0,7000,539.58,423.83,21.96,0,81.47,0,0,3054.05,160.06,0,1039.57,0,76.03,220.69,0,80.2,0,0,0,0,0,0,438.9,0,0,265.38,0,0,6436.66,14013.27,1383.59,452,4459.98,0,0,0,0,83.57,0,17.95,0,0,0,45.73,2007.86,0,352.49,1611.61,-155.62,0,0,141.55,0,0,0,18,0,0,0,0,0,0,0,0,0,424.11,359.06,44.76,745.95,0,0,0,0,0,0,0,0,0,0,0,4150.66,0,11317,0,0,0,0,247.68,0,0,0,0,0,660,98,43,44,6,180.71,151.94,108137,119270,0.778362623
11/30/2023,2410,0,104387.92,1523.95,0,22421.17,12155.38,3.98,3972.36,8707.85,196.62,0,2032.34,0,2600.47,0,0,0,27291.94,18739.66,559.32,0,2719.9,814.24,0,0,8630.25,121.56,0,2878.23,0,0,0,0,5675,335,0,0,0,0,0,0,0,0,0,0,0,0,2734.19,340,0,0,-68.36,0,0,0,0,0,0,0,3884.22,15,0,0,0,0,4740.06,0,0,1440.78,0,0,0,0,0,2920.77,0,7000,1503.47,712.95,20.48,0,0,0,0,2128.98,63.96,0,911.85,0,10,495.46,0,80.2,0,0,0,0,264.07,0,438.89,0,0,524.66,0,0,7105,11910.88,852.12,443.44,7461.12,0,0,0,0,0,0,0,0,0,0,55.36,2086.67,0,493.58,2039.67,-156.66,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,30.67,837.03,0,173,0,0,0,0,0,0,0,0,0,0,0,4679.09,0,11317,0,0,0,0,304.3,0,0,0,0,0,778,133,26,76,3,184.1,146.45,138775,143230,0.728813237
