Date,Location,2535 · Sales Tax Coll,4000-00 · Rental Income,4100-00 · Cash Sales,4102-00 · Cash Sales - Non-inventory,4105-00 · Early Purchase Option,4200-00 · Roll Pro,4205-00 · Collection Fee - In-House,4210-00 · Reinstatement Fees,4214-00 · Other Fees - Alignments,4215-00 · One Time Fees,4225-00 · NSF Check Fees,4230-00 · Other Miscellaneous Income,4235-00 · Sales Tax Collected,4240-00 · Roll Safe,4250-00 · Chargebacks,4245-00 · Management Fee,4300-00 · Sub-franchisee Royalty Income,5000-00 · Depreciation - Inventory,5101-00 · Paid Out & EPO Charge Offs,5102-00 · Cash Sale Charge Offs,5103-00 · Skip/Stolen Charge Offs,5104-01 · Insurance Charge Offs,5104-02 · Returned Damaged/Non-Repairable,5104-00 · Non-Repairable Charge Offs - Other,5105-00 · Other Charge off,5105-01 · Past Due Account Charge Off,5106-00 · Inventory Cost Adjustment,5100-00 · Charge Off Expense - Other,5400-00 · Club Remittance,5500-00 · Rent Refunds,6070-00 · Parts - Inventory Repair,6071-00 · Labor - Inventory Repair,6069-00 · Inventory Repairs - Other,6500-00 · Radio - Admin,6505-00 · Television Advertising,6508-00 · Radio & TV Production,6510-00 · Print Media,6511-00 · Print Production,6512-00 · Postage - Advertising,6513-00 · Freight - Advertising,6514-00 · Newspaper/Magazine Advertising,6520-00 · Other Print,6525-00 · Telephone Directories,6535-00 · Marquee/Billboards,6540-00 · Customer Referrals,6541-00 · Website Development,6550-00 · Sponsorships,6551-00 · Internet/Online,6490-00 · Advertising and Promotion - Other,6530-00 · Special Events,6545-00 · Website,6018-00 · Cash Short (Long),6031-00 · VIN Search Fees,6515-00 · Internal Postage,6560-00 · Administrative & Collections,6555-00 · Other Selling Expenses - Other,6001-00 · Selling Expense - Other,6020-00 · Bad Checks,6021-00 · NSF Check Fees,6023-00 · Bank Card Fees,6025-00 · Bank Service Charges,6026-00 · Late Fees,6019-00 · Bank Charges - Other,6002-00 · General & Admin Expense - Other,6034-00 · Legal Fees,6035-00 · Accounting Fees,6036-00 · Consulting Fees,6029-00 · Professional Fees - Other,6040-00 · Property & General Liability,6045-00 · Officer's Life,6039-00 · Insurance Expense - Admin - Other,6000-00 · Office Supplies,6010-00 · Postage,6015-00 · Freight,6065-00 · General Supplies,"6059-00 · Postage, Freight & Supplies - Other",6300-00 · Rent Expense,6305-00 · Utilities,6310-00 · Property Insurance,6315-00 · Security,6320-00 · Pest Control,6325-00 · Repair & Maintenance Building,6326-00 · Relocation Expenses,6068-00 · Occupancy Expense - Other,6330-00 · Repairs & Maintenance - Equip,6335-00 · Equipment Rental,6079-00 · Equipment Expense - Other,"6100-00 · Depreciation Expense - F,F&E",6105-00 · Amortization Expense,6400-00 · Repair & Maintenance - Vehicles,6405-00 · Fuel & Oil - Vehicle,6410-00 · Lease - Vehicle,6420-00 · Vehicle Insurance,6430-00 · Vehicle Licenses,6399-00 · Vehicle Expense - Other,6499-00 · Depreciation Expense,6085-00 · Charitable Contributions,6090-00 · Customer Settlements,6598-00 · Other - Other,6600-00 · Software license fees,6610-00 · Computer Supplies,6615-00 · Computer Maintenance & Repair,6650-00 · Telephone & Communications,6599-00 · Computer & Internet Expenses - Other,6999-00 · Miscellaneous Expense,6201-00 · Salary,Total 6202-00 · Hourly,6203-00 · Overtime hourly,6204-00 · Holiday,6205-00 · Bonus,6205-99 · Bonus Reimbursement Due,6200-00 · Salaries & Wages - Other,6077-00 · Mileage Reimbursement,6075-00 · Travel Expense,6078-00 · Meals & Entertainment,6074-00 · Travel & Entertainment - Other,6082-00 · Dues - Deductible,6095-00 · Dues - Non Deductible,6081-00 · Dues & Subscriptions - Other,6227-00 · FFCRA Taxes,6221-00 · Unemployment Taxes,6226-00 · FICA Match,6220-00 · Payroll Taxes - Other,6235-00 · Retirement Benefits,6225-00 · Group Health & Life Insurance,6230-00 · Worker's Compensation,6239-00 · Insurance Expense - Employee - Other,6240-00 · Medical Expenses,6245-00 · Employee Procurement,6246-00 · Drug Screening,6250-00 · Employee Moving Expense,6255-00 · Seminars & Education,6260-00 · Employee Training,6265-00 · Uniforms,6270-00 · Awards & Gifts,6275-00 · Banquet,6280-00 · Special Events,6285-00 · Leased Employees,6370-00 · Moving Expense - Administrative,7011-00 · Other Employee Expense - Other,7010-00 · Payroll Expenses - Other,6050-00 · Franchise Tax,6052-00 · Personal Property,6054-00 · Real Estate,6056-00 · Sales & Use Tax,6058-00 · Waste Tire tax,6060-00 · Miscellaneous Tax,6080-00 · Business Licenses & Permits,6086-00 · Fines & Penalties,6088-01 · Royalty Fees Sherwood,6088-02 · Royalty Fees Mabelvale,6088-03 · Royalty Fees Conway,6088-04 · Royalty Fees Fayetteville,6088-05 · Royalty Fees Rogers,6088-06 · Royalty Fees Dallas,6088-07 · Royalty Fees Ft Smith,6088-91 · Royalty Fees Admin,6088-00 · Royalty Fees - Other,"7013-00 · Tax, License & Permit Expense - Other",6030-00 · Operational Overhead,7001-00 · Proceeds from Sale of Assets,7001-06 · Sale of Dallas,7002-00 · Other Income,7003-00 · Interest Income,7004-00 · Purchase Discount,7006-00 · Insurance Proceeds Received,7001-01 · Loss on Disposal of assets,8000-00 · Interest Expense,9000-00 · Overhead Allocation,9999-00 · Ask My Accountant,Customers,Deliveries,Pickups,Payoffs,Skips,$Ideal/Cust,$Ideal/Agre,Beg Ideal,End Ideal,
05/31/2023,2401,0,105717.95,15279.77,0,15398.81,12690.16,0,5900.06,7074.2,1426.09,0,2748.04,0,2812.27,-481,0,0,26481.01,10599.82,9659.3,0,2562.07,16.35,0,483.51,3365.16,251.54,0,3041.34,0,140,0,0,4860.66,335,0,222.25,0,0,0,0,0,0,0,0,0,0,3140.35,0,271.87,0,-164.27,0,0,0,0,0,0,0,3492.73,25,0,0,0,0,5071.42,0,0,836.82,0,0,99.25,20.57,405,2096.88,0,7000,3662.27,340.18,54.46,0,102.26,0,0,461.73,135.78,0,610.31,0,643.2,389.95,0,77.58,0,0,0,0,0,0,445.37,0,0,982.6,0,0,6060,15690.15,859.03,794.32,6040.62,0,0,0,0,41.63,0,17.95,0,0,0,0.38,2159.16,0,379.56,2936.15,218.54,0,0,87.25,0,0,0,18,0,0,0,0,0,0,0,0,0,751.87,387.13,-92.94,1162.2,0,0,0,0,0,0,0,0,0,0,0,4988.98,0,9642.97,0,0,0,0,308.32,0,0,0,0,0,621,134,33,48,2,188.25,145.77,115828,116904,0.904314224
05/31/2023,2402,0,79670.24,8480.29,0,12143.79,8796.18,0,5134.58,5046.16,713.54,0,2767.2,0,3322.71,-292.45,0,0,20073.09,9307.28,4320.44,0,4338.25,2172.04,0,0,6842.7,100.89,0,2383,0,0,0,0,4060.65,335,0,0,0,0,0,0,0,0,0,0,0,0,3140.35,0,0,0,1.65,0,0,0,0,0,0,0,2715.05,0,0,0,0,0,3782.24,0,0,697.7,0,0,0,0,400.5,1671.55,0,6000,2281.93,134.67,69.84,0,21.55,0,0,0,67.89,0,1263.23,0,0,412.15,0,77.58,0,0,0,0,0,0,445.37,0,0,912,0,0,5300,12794.44,986.8,581.44,4871.28,0,0,0,0,59.67,0,17.95,0,0,0,7.02,1841.18,0,88.68,1656.22,188.18,0,0,308,0,0,0,18,0,0,0,0,0,0,0,0,0,808.3,205.33,52.98,607.05,0,0,0,0,0,0,0,0,0,0,0,3699.22,0,9642.97,0,0,0,0,237.85,0,0,0,0,0,480,84,43,42,0,198.66,145.81,101060,95359,0.835476882
05/31/2023,2403,0,109895.77,2476.28,0,11735.53,12591.21,0,9108.26,7579.5,442.51,0,1453.96,0,2485.97,60,0,0,26548.04,9901.18,900.36,0,4407.02,108.49,0,0,8182.11,201.66,0,2952.88,0,160.87,0,0,4160.67,335,0,59.68,0,0,0,0,0,0,0,0,0,0,3140.35,0,0,0,-10.19,0,0,0,0,0,0,0,3394.18,0,0,0,0,0,4733.07,0,0,789.47,0,0,184.3,0,555.75,5331.45,0,7000,1024.26,382.48,69.89,0,135,0,0,0,67.89,0,782.67,0,289.65,837.14,0,77.58,0,0,0,0,22.8,0,445.37,0,0,317.84,0,0,6982.62,14268.96,1625.87,572,5351.92,0,0,0,0,93.89,0,17.95,0,0,0,20.82,2153.59,0,406.23,2080.4,214.57,0,0,87.25,0,0,0,18,0,0,0,0,0,0,0,0,0,537.41,261.39,46,1071.6,0,0,0,0,0,0,0,0,0,0,0,4689.45,0,9642.97,0,0,70,0,274.12,0,0,0,0,0,731,127,36,45,14,174.97,143.07,124907,127906,0.859191672
05/31/2023,2404,0,85890.11,5658.95,0,22940.57,9610.86,0,7209.31,6913.37,285.83,0,2444.23,0,1801.85,0,0,0,24380.99,15081.99,2307.09,0,3042.05,2195.51,0,0,2735.04,-57.83,0,2236.88,0,0,0,0,5264.66,335,0,1015.07,0,0,0,0,0,0,0,0,0,0,3140.35,0,0,0,38.07,0,0,0,0,0,0,0,2795.04,0,0,0,0,71.4,4282.65,0,0,752.41,0,0,275.79,0,0,2340.39,0,7000,823.05,367.33,48.43,60.36,296.5,0,0,690.76,60.04,0,776.37,0,0,452.75,0,77.58,0,0,0,0,0,0,445.37,0,0,902.04,0,0,5680,14377.25,1493.19,572,3289.53,0,0,0,0,0,0,17.95,0,0,0,29.9,1920.85,0,279.54,1201.06,193.61,0,0,116.5,0,0,0,18,430.55,0,0,0,0,0,0,0,0,628.39,383.17,39,852.15,0,0,0,0,0,0,0,0,0,0,0,4209.33,0,9642.97,0,0,0,0,289.52,0,0,0,0,0,572,112,31,63,6,173.75,144.24,110994,99383,0.86423342
05/31/2023,2405,0,124832.53,15909.11,0,21675.87,13254.68,75,10132.47,9144.02,737.13,0,6969.97,0,3592.57,-624,0,0,32681.51,12545.94,6354.86,0,10345.61,1988.67,0,0,6790.3,583.13,0,3311.92,0,0,0,0,5264.66,335,0,0,0,0,0,0,0,0,0,0,0,0,3140.35,0,0,0,-417.76,0,0,0,0,0,0,0,3536.33,0,0,0,0,0,6189.7,0,0,937.1,0,0,139.16,0,246.25,5178.91,0,12000,1326.28,870.68,29.99,60.23,436.63,0,0,0,60.04,0,2932.49,0,766.5,573.7,0,77.58,0,0,0,0,0,0,445.37,215.83,0,676.55,0,0,8435,16509.73,2541.36,472,4383.91,0,0,0,0,0,0,17.95,0,0,0,58.09,2459.05,0,456.74,1766.69,236.46,0,0,925,0,0,0,18,195.85,0,0,0,0,0,0,0,0,687.28,829.08,-310.75,1756.95,0,0,0,0,0,0,0,0,0,0,0,5980.6,0,9642.97,0,0,0,0,375.49,0,0,0,0,0,759,189,40,52,6,198.81,150.29,137128,150896,0.827275276
05/31/2023,2406,0,111960.39,5482.77,0,11686.71,13027.64,0,7417.78,7469.9,371.08,0,5367.25,0,2967.85,261.14,0,0,27573.44,9208.69,2745.95,0,3448.71,1228.33,0,0,4134.39,380.11,0,3131.43,0,0,0,0,4060.66,335,0,0,0,0,0,0,0,0,0,0,0,0,3140.35,0,0,0,-1.46,0,0,0,0,0,0,0,3721.7,0,0,0,0,0,4972.54,0,0,808.82,0,0,548.81,0,243,2475.87,0,9000,1872.56,425.29,54.78,0,85,0,0,0,67.89,0,1609.02,663.88,0,331.67,0,77.58,0,0,0,0,0,0,445.37,0,0,481.72,0,0,6440,15954.3,2129.56,716.88,6630.75,0,0,0,0,72.55,0,17.95,0,0,0,0.25,2383.78,0,39.02,2864.79,233.55,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,873.22,870.63,2.91,923.1,0,0,0,0,0,0,0,0,0,0,0,4811.52,0,9642.97,0,0,0,0,287.33,0,0,0,0,0,742,108,50,49,8,171.53,135.4,129429,127275,0.87967307
05/31/2023,2407,0,205224.75,8110.93,0,37839.34,21061.16,425,10643.71,13399.05,385.95,0,3413.14,0,4332.37,-40.82,0,0,52517.33,24470.75,2878.01,0,5150.06,3491.72,0,16,8114.11,-713.12,0,4974.34,0,0,0,0,5823.18,335,0,59.68,0,0,0,0,0,0,0,0,0,0,3140.35,0,0,0,-336.56,0,0,0,0,0,0,0,6345.48,0,0,0,0,0,9145.06,0,0,1279.12,0,0,853.87,0,387.5,5238.69,0,11100,948.32,633.21,107.3,131.4,214.29,0,0,0,60.04,0,1304,0,0,853.95,0,155.16,0,0,0,0,0,0,445.37,0,0,466.92,0,0,11760,27967.88,8557.71,1295.44,16177.13,0,0,0,0,0,0,17.95,0,0,0,0,4933.33,0,862.61,4100.95,443.07,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,875.06,714.02,-108.02,1806.75,0,0,0,0,0,0,0,0,0,0,0,9042.67,0,9642.97,0,0,0,0,602.27,0,0,0,0,0,1230,222,83,108,10,186.89,148.59,237539,229874,0.892770605
05/31/2023,2408,0,147034.4,6380.15,0,22043.9,18316.56,0,9776.66,10001.61,756.69,0,4879.9,0,3489.43,-190.3,0,0,38078.03,18669.38,2379.52,0,4516.1,2346.2,0,0,8721.84,-453.44,0,4272.3,0,0,0,0,4936.5,335,0,0,0,0,0,0,0,0,0,0,0,0,3140.35,0,0,0,26.17,0,0,0,0,0,0,0,4970.28,0,0,0,0,0,6680.38,0,0,987.35,0,0,640.42,12.24,888.75,4247.54,0,9475,880.41,556.73,89.09,0,0,0,0,0,63.39,0,951.99,0,984.19,1095.37,0,77.58,0,0,0,0,0,0,445.37,0,0,491.35,0,0,9452.62,24443.32,3181.76,972,10199.64,0,0,0,930.64,216.73,0,17.95,0,0,0,8.66,3578.68,0,105.39,3447.18,334.82,0,0,308,0,0,0,18,25.35,0,0,0,0,0,0,0,0,646.53,564.64,-184.34,1181.85,0,0,0,0,0,0,0,0,0,0,0,6533.98,0,9642.97,0,0,0,0,387.08,0,0,0,0,0,1056,182,73,86,7,174.27,140.8,190430,184026,0.7989871
05/31/2023,2409,0,96672.56,274.23,0,20583.81,9870.27,0,6371.94,6396.4,779.4,0,1504.16,0,2682.96,-135.84,0,0,25321.26,12772.73,0,-812.52,5523.72,0,0,0,10037.7,-103.94,0,2466.92,0,0,0,0,4936.5,335,0,0,0,0,0,0,0,0,0,0,0,0,3140.35,0,0,0,-2569.84,0,0,0,0,0,0,0,3202.1,0,0,0,0,0,4354.07,0,0,764.12,0,0,269.99,0,607.5,2336.67,0,7000,677.84,352.72,54.54,0,11.93,0,0,0,63.39,0,1039.58,0,0,396.72,0,77.58,0,0,0,0,0,0,445.36,99.99,0,304.53,0,0,6222.62,14144.45,1256.56,660,3840.06,0,0,0,0,58.38,0,17.95,0,0,0,0,1958.7,0,355.23,1255.09,198.01,0,0,58,0,0,0,18,0,0,0,0,0,0,0,0,0,424.11,359.06,18,1068.75,0,0,0,0,0,0,0,0,0,0,0,4308.95,0,9642.97,0,0,0,0,239.31,0,0,0,0,0,628,140,39,50,12,197.23,154.63,108813,123861,0.780492326
05/31/2023,2410,0,110875.39,1836.62,0,15120.75,11923.13,0,5419.04,7166.73,384.18,0,1721.02,0,2848.06,-295.4,0,0,27222.24,10846.28,735.21,1000,2557.78,131.69,0,0,8067.97,-78.1,0,2904.2,0,0,0,0,5675,335,0,298.74,0,0,0,0,0,0,0,0,0,0,3140.35,0,0,0,-772.87,0,0,0,0,0,0,0,3474.3,0,0,0,0,374,4718.85,0,0,803.82,0,0,879.98,9.86,0,2489.48,0,7000,1404.55,413.02,50.47,0,80,0,0,0,61.92,0,768.98,0,690.65,805.67,0,77.58,0,0,0,0,75.36,0,445.37,0,0,448.66,0,0,5965,16277.45,2072.54,667.44,4865.68,0,0,0,657.59,0,0,0,0,0,0,50.69,2244.72,0,348.94,2078.74,221.04,0,0,83.05,0,0,0,18,48.42,0,0,0,0,0,0,0,0,30.67,837.03,-231.4,148,0,0,0,0,0,0,0,0,0,0,0,4667.22,0,9642.97,0,0,0,0,254.36,0,0,0,0,0,728,157,47,50,5,196.25,150.07,138482,142871,0.776052453
