Date,Location,2535 · Sales Tax Coll,4000-00 · Rental Income,4100-00 · Cash Sales,4102-00 · Cash Sales - Non-inventory,4105-00 · Early Purchase Option,4200-00 · Roll Pro,4205-00 · Collection Fee - In-House,4210-00 · Reinstatement Fees,4214-00 · Other Fees - Alignments,4215-00 · One Time Fees,4225-00 · NSF Check Fees,4230-00 · Other Miscellaneous Income,4235-00 · Sales Tax Collected,4240-00 · Roll Safe,4250-00 · Chargebacks,4245-00 · Management Fee,4300-00 · Sub-franchisee Royalty Income,5000-00 · Depreciation - Inventory,5101-00 · Paid Out & EPO Charge Offs,5102-00 · Cash Sale Charge Offs,5103-00 · Skip/Stolen Charge Offs,5104-01 · Insurance Charge Offs,5104-02 · Returned Damaged/Non-Repairable,5104-00 · Non-Repairable Charge Offs - Other,5105-00 · Other Charge off,5105-01 · Past Due Account Charge Off,5106-00 · Inventory Cost Adjustment,5100-00 · Charge Off Expense - Other,5400-00 · Club Remittance,5500-00 · Rent Refunds,6070-00 · Parts - Inventory Repair,6071-00 · Labor - Inventory Repair,6069-00 · Inventory Repairs - Other,6500-00 · Radio - Admin,6505-00 · Television Advertising,6508-00 · Radio & TV Production,6510-00 · Print Media,6511-00 · Print Production,6512-00 · Postage - Advertising,6513-00 · Freight - Advertising,6514-00 · Newspaper/Magazine Advertising,6520-00 · Other Print,6525-00 · Telephone Directories,6535-00 · Marquee/Billboards,6540-00 · Customer Referrals,6541-00 · Website Development,6550-00 · Sponsorships,6551-00 · Internet/Online,6490-00 · Advertising and Promotion - Other,6530-00 · Special Events,6545-00 · Website,6018-00 · Cash Short (Long),6031-00 · VIN Search Fees,6515-00 · Internal Postage,6560-00 · Administrative & Collections,6555-00 · Other Selling Expenses - Other,6001-00 · Selling Expense - Other,6020-00 · Bad Checks,6021-00 · NSF Check Fees,6023-00 · Bank Card Fees,6025-00 · Bank Service Charges,6026-00 · Late Fees,6019-00 · Bank Charges - Other,6002-00 · General & Admin Expense - Other,6034-00 · Legal Fees,6035-00 · Accounting Fees,6036-00 · Consulting Fees,6029-00 · Professional Fees - Other,6040-00 · Property & General Liability,6045-00 · Officer's Life,6039-00 · Insurance Expense - Admin - Other,6000-00 · Office Supplies,6010-00 · Postage,6015-00 · Freight,6065-00 · General Supplies,"6059-00 · Postage, Freight & Supplies - Other",6300-00 · Rent Expense,6305-00 · Utilities,6310-00 · Property Insurance,6315-00 · Security,6320-00 · Pest Control,6325-00 · Repair & Maintenance Building,6326-00 · Relocation Expenses,6068-00 · Occupancy Expense - Other,6330-00 · Repairs & Maintenance - Equip,6335-00 · Equipment Rental,6079-00 · Equipment Expense - Other,"6100-00 · Depreciation Expense - F,F&E",6105-00 · Amortization Expense,6400-00 · Repair & Maintenance - Vehicles,6405-00 · Fuel & Oil - Vehicle,6410-00 · Lease - Vehicle,6420-00 · Vehicle Insurance,6430-00 · Vehicle Licenses,6399-00 · Vehicle Expense - Other,6499-00 · Depreciation Expense,6085-00 · Charitable Contributions,6090-00 · Customer Settlements,6598-00 · Other - Other,6600-00 · Software license fees,6610-00 · Computer Supplies,6615-00 · Computer Maintenance & Repair,6650-00 · Telephone & Communications,6599-00 · Computer & Internet Expenses - Other,6999-00 · Miscellaneous Expense,6201-00 · Salary,Total 6202-00 · Hourly,6203-00 · Overtime hourly,6204-00 · Holiday,6205-00 · Bonus,6205-99 · Bonus Reimbursement Due,6200-00 · Salaries & Wages - Other,6077-00 · Mileage Reimbursement,6075-00 · Travel Expense,6078-00 · Meals & Entertainment,6074-00 · Travel & Entertainment - Other,6082-00 · Dues - Deductible,6095-00 · Dues - Non Deductible,6081-00 · Dues & Subscriptions - Other,6227-00 · FFCRA Taxes,6221-00 · Unemployment Taxes,6226-00 · FICA Match,6220-00 · Payroll Taxes - Other,6235-00 · Retirement Benefits,6225-00 · Group Health & Life Insurance,6230-00 · Worker's Compensation,6239-00 · Insurance Expense - Employee - Other,6240-00 · Medical Expenses,6245-00 · Employee Procurement,6246-00 · Drug Screening,6250-00 · Employee Moving Expense,6255-00 · Seminars & Education,6260-00 · Employee Training,6265-00 · Uniforms,6270-00 · Awards & Gifts,6275-00 · Banquet,6280-00 · Special Events,6285-00 · Leased Employees,6370-00 · Moving Expense - Administrative,7011-00 · Other Employee Expense - Other,7010-00 · Payroll Expenses - Other,6050-00 · Franchise Tax,6052-00 · Personal Property,6054-00 · Real Estate,6056-00 · Sales & Use Tax,6058-00 · Waste Tire tax,6060-00 · Miscellaneous Tax,6080-00 · Business Licenses & Permits,6086-00 · Fines & Penalties,6088-01 · Royalty Fees Sherwood,6088-02 · Royalty Fees Mabelvale,6088-03 · Royalty Fees Conway,6088-04 · Royalty Fees Fayetteville,6088-05 · Royalty Fees Rogers,6088-06 · Royalty Fees Dallas,6088-07 · Royalty Fees Ft Smith,6088-91 · Royalty Fees Admin,6088-00 · Royalty Fees - Other,"7013-00 · Tax, License & Permit Expense - Other",6030-00 · Operational Overhead,7001-00 · Proceeds from Sale of Assets,7001-06 · Sale of Dallas,7002-00 · Other Income,7003-00 · Interest Income,7004-00 · Purchase Discount,7006-00 · Insurance Proceeds Received,7001-01 · Loss on Disposal of assets,8000-00 · Interest Expense,9000-00 · Overhead Allocation,9999-00 · Ask My Accountant,Customers,Deliveries,Pickups,Payoffs,Skips,$Ideal/Cust,$Ideal/Agre,Beg Ideal,End Ideal,
09/30/2024,2401,0,98728.19,10151.37,0,12716.53,12397.84,28.81,7844.48,8103.61,1100.97,0,1537.63,0,2406.87,-369.42,0,0,24521.15,12022.22,5995.5,0,2278.12,634.26,0,0,4770.55,40.86,0,2886.55,0,0,0,0,4139,335,0,0,0,0,0,0,0,0,0,0,0,0,2776.68,0,0,0,-53.87,0,0,0,0,0,0,0,3765.06,25,0,0,0,0,4650.49,0,0,957.78,0,0,637.51,0,292.5,2730.14,0,7000,2082.07,445.37,56.99,0,3191.85,0,0,269.48,0,0,579.95,0,35,441.28,0,55.09,0,0,0,0,0,0,0,750.5,0,778.52,0,0,6345,13179.79,1679.1,366,6593.08,0,0,0,0,35.15,0,17.95,0,0,0,71.99,2137.24,0,456.51,2183.94,234.32,0,0,87.25,0,0,0,14.55,207.94,0,0,0,0,0,0,0,0,848.42,409.08,-14.74,503.25,0,0,0,0,0,0,0,0,0,0,0,4604.36,0,10727.88,0,0,242,0,319,0,0,0,0,0,620,84,16,61,15,165.25,133.58,119658,102455,0.963624908
09/30/2024,2402,0,80568.97,3489.52,0,15782.64,9281.2,14.84,6198.47,7197.07,590.14,0,896.58,0,2703.26,-501.95,0,0,21172.82,10828.04,1919.59,0,2963.87,1131.65,0,311,8040.45,12.12,0,2341.2,0,0,0,0,4139,335,0,0,0,0,0,0,0,0,0,0,0,0,3012.31,0,0,0,-1.97,0,0,0,0,0,0,0,3047.37,0,0,0,0,0,3801.68,0,0,831.17,0,0,0,0,668.25,2568.03,0,6000,1962.94,241.13,68.42,0,0,0,0,65.89,72.64,0,967.37,0,0,401.76,0,55.09,0,0,0,0,0,0,0,0,0,956.97,0,0,5110,9611.27,1504.29,480,3438.96,0,0,0,14.28,0,0,17.95,0,0,0,10.58,1525.65,0,80.41,1059.93,167.6,0,0,87.25,0,0,0,14.55,0,0,0,0,0,0,0,0,0,841.9,205.33,109,1014.6,0,0,0,0,0,0,0,0,0,0,0,3774.78,0,10727.91,0,0,0,0,230,0,0,0,0,0,531,93,22,50,11,180.14,139.44,104703,95657,0.842269463
09/30/2024,2403,0,95143.85,630.1,0,17683.11,12144.23,12.21,8159.97,10169.36,657.6,0,2879.3,0,1891.88,0,0,0,25349.31,14682.07,288.17,0,5243.86,2941.87,0,3057.82,5917.04,141.82,0,2734.36,0,0,0,0,4239,335,0,0,0,0,0,0,0,0,0,0,0,0,2716,0,0,0,-182.49,0,0,0,0,0,0,0,3543.51,0,0,0,0,0,4481.15,0,0,910.41,0,0,21.7,0,1059.75,985.57,0,7000,985.88,513.39,66.97,0,49.66,0,0,1816.43,0,0,937.59,0,0,185.02,0,55.09,0,0,0,0,0,0,0,0,0,305.33,0,0,5680,13487.02,933.97,484,7071.16,0,0,0,290.57,56.85,0,17.95,0,0,0,49.94,2070.69,0,277.85,2102.33,230.1,0,0,87.25,0,0,0,14.55,206.52,0,0,0,0,0,0,0,0,611.08,261.39,-169.21,1206.9,0,0,0,0,0,0,0,0,0,0,0,4394.77,0,10727.91,0,0,0,0,267,0,0,0,0,0,736,119,17,61,8,152.84,133.29,135225,112493,0.845775737
09/30/2024,2404,0,90153.44,4476.45,0,27010.35,9831.63,5.43,8293.29,9880.9,238.83,0,3084.49,0,2491.06,-342.43,0,0,27020.74,17907.68,1597.95,0,2087.84,1122.11,0,173.58,2841.02,123.22,0,2405.55,0,0,0,0,5329.66,335,0,0,0,0,0,0,0,0,0,0,0,0,2389.97,500,0,0,79.91,0,0,0,0,0,0,0,4802.75,0,0,0,0,0,4663.98,0,0,958.04,0,0,263.46,0,287.5,2749.79,0,7000,1048,489.2,52.76,82.31,340,0,0,0,68.74,0,890.55,0,0,350.43,0,55.09,0,0,0,0,0,0,0,0,0,640.58,0,0,6155,15677.58,1257.17,694,4325.4,0,0,0,0,0,0,17.95,0,0,0,1.55,2102.59,0,122.87,3192.96,233.87,0,0,77.5,0,0,0,14.55,0,0,0,0,0,0,0,0,0,628.39,414.58,69,951.9,0,15,0,0,0,0,0,0,0,0,0,4571.44,0,10727.91,0,0,0,0,306,0,0,0,0,0,644,137,42,75,11,160.91,131.01,99920,103629,0.869963427
09/30/2024,2405,0,159389.39,2952.54,0,31187.29,18855.43,73.11,10554.57,16229.74,262.04,0,4739.27,0,5050.71,-377,0,0,42090.56,26760.4,442.84,-670.08,4549.93,1293.62,0,181.49,10228.99,584.02,0,4668.09,0,0,0,0,5329.67,335,0,372.83,0,0,0,0,0,0,0,0,0,0,2773.83,500,0,0,280.8,0,0,0,0,0,0,0,5858.22,15,0,0,0,0,7478.82,0,0,1376.43,0,0,593.64,0,325,4199.49,0,12000,1451.82,568.72,34.4,120.45,1115.88,0,0,0,0,0,3403.52,0,0,497.22,0,55.09,0,0,0,0,920,0,0,0,0,617.27,0,0,12140,21447.39,4306.73,840,16916.75,0,0,0,0,0,0,17.95,0,0,0,44.21,4213.12,0,920.79,2137.08,465.34,0,0,337.25,0,0,0,14.55,311.91,0,0,0,0,0,0,0,0,940.13,1126.85,62.35,1339.5,0,0,0,0,0,0,0,0,0,0,0,7336.64,0,10727.91,0,0,0,0,607,0,0,0,0,0,1024,186,88,116,13,178.43,130.51,186623,182716,0.872334059
09/30/2024,2406,0,100351.81,11219.9,0,12408.33,11026.74,21.21,6094.73,9177.67,419.94,0,3214.48,0,2476.6,-381,0,0,25303.77,11180.01,5424.8,0,3445.45,110.59,0,0,9543.32,400.04,0,2634.51,0,0,0,0,4139,335,0,230.5,0,0,0,0,0,0,0,0,0,0,2532.91,0,0,0,-430.18,0,0,0,0,0,0,0,3571.68,0,0,0,0,0,4692.34,0,0,971.65,0,0,119.47,0,594,3079.96,0,9000,1861.15,500.52,53.74,0,0,0,0,864.55,72.64,0,975.98,538.88,0,180.21,0,55.09,0,0,0,0,0,0,0,0,0,366.87,0,0,5490,16638.78,2178.08,505.44,6901.8,0,0,0,0,0,0,17.95,0,0,0,63.52,2392.88,0,18.6,2709.38,263.86,0,0,67.75,0,0,0,14.55,320.28,0,0,0,0,0,0,0,0,949.78,870.83,-100.99,1130.25,0,0,0,0,0,0,0,0,0,0,0,4595.91,0,10727.91,0,0,0,0,254,0,0,0,0,0,739,112,35,64,14,163.39,130.68,128310,120746,0.831098421
09/30/2024,2407,0,198522.65,6491.26,0,34639.76,23801.18,426.46,10462.75,17202.79,553.66,0,2066.55,0,3683.38,0,0,0,50363.43,24962.2,2250.05,-576.16,3303.09,4769.72,0,1227.82,6697.03,183.32,0,5354.11,0,0,0,0,5373.5,335,0,0,0,0,0,0,0,0,0,0,0,0,3215.25,0,0,0,250.42,0,0,0,0,0,0,0,7866.08,0,0,0,0,0,8935.51,0,0,1644.87,0,0,1399.08,0,432.5,10058.61,0,11205,1287.93,871.39,104.45,43.8,429.45,0,0,304.26,68.74,0,1356.57,0,0,942.35,0,110.18,0,0,0,0,0,0,0,0,0,629.58,0,0,12805,27731.93,6347.83,1022,16726.48,0,0,0,279.75,0,0,17.95,0,0,0,26.42,4612.76,0,936.27,5375.3,537.75,0,0,87.25,0,0,0,364.55,103.97,0,0,0,0,0,0,0,0,1014.08,714.02,39,1690.05,0,0,0,0,0,0,0,0,0,0,0,8873.52,0,10727.91,0,0,0,0,653,0,0,0,0,0,1247,212,58,133,17,170.72,137.34,230648,212883,0.932543463
09/30/2024,2408,0,133815.11,149.85,0,17007.41,18105.71,12.15,12086.3,13304.76,1058.3,0,1091.84,0,3739.42,0,0,0,33886.29,14017.8,0,-67.69,4534.91,1789.8,0,357,9771.85,62.89,0,4260.39,0,675,0,0,4585.25,335,0,59.68,0,0,0,0,0,0,0,0,0,0,2985.89,957.5,0,0,146.14,0,0,0,0,0,0,0,5610.86,0,0,0,0,0,6011.13,0,0,1128.75,0,0,1106.26,8.19,607.07,3381.65,0,9475,1249.99,489.02,91.91,0,108.5,0,0,6575.7,146.18,0,1181.4,0,49.99,1375.05,0,55.09,0,0,0,0,0,0,0,0,0,535.42,0,0,8720,22890.75,2379.4,876,9703.15,0,0,0,105,189.54,0,17.95,0,0,0,24.31,3301.67,0,223.16,4333.86,370.82,0,0,58,0,0,0,14.55,206.04,0,0,0,0,0,0,0,0,726.12,564.64,8.94,1367.85,0,0,0,0,0,0,0,0,0,0,0,5978.37,0,10727.91,0,0,0,0,393,0,0,0,0,0,1068,179,83,74,18,166.39,133.72,188492,177709,0.753001311
09/30/2024,2409,0,73552.27,5745.66,0,12869.42,8751.9,5.34,5277.97,7955.71,505.68,0,196.99,0,1755.55,0,0,0,19085.78,7819.5,2618.13,0,2605.04,729.32,0,96.27,7269.52,287.87,0,2048.98,0,0,0,0,4585.25,335,0,138.03,0,0,0,0,0,0,0,0,0,0,2546.74,957.5,0,0,2.57,0,0,0,0,0,0,0,3504.28,0,0,0,0,0,3498.49,0,0,786.5,0,0,96.57,0,508.5,2374.88,0,7000,752.83,459.8,56.96,0,0,0,0,0,217.18,0,1039.57,0,99.52,250.75,0,55.09,0,0,0,0,0,0,0,216.45,0,345.22,0,0,5775,13765.16,778.03,564,4980.54,0,0,0,40,31.27,0,17.95,0,0,0,24.46,1945.53,0,277.08,2936.9,215.18,0,0,616.5,75,0,0,14.55,103.85,0,0,0,0,0,0,0,0,432.71,366.47,56,587.1,0,0,0,0,0,0,0,0,0,0,0,3492.59,0,10727.91,0,0,0,0,288,0,0,0,0,0,627,81,33,38,8,171.26,139.45,115463,107379,0.684978161
09/30/2024,2410,0,95689.83,4460.31,0,22413.56,9888.88,8.73,4532.79,8206.21,167.79,0,1170.79,0,2336.89,0,0,0,25345.48,18511.01,2279.62,0,574.3,98.14,0,0,6332.19,334.72,0,2385.82,0,0,0,0,5675,335,0,0,0,0,0,0,0,0,0,0,0,0,2657.39,0,0,0,-118.01,0,0,0,0,0,0,0,3699.57,15,0,0,0,0,4466.27,0,0,963.41,0,0,1360.19,0,436,3558.2,0,7000,1983.09,734.98,54.96,0,1296.81,0,0,0,141.28,0,999.69,0,5,425.92,0,55.09,0,0,0,0,0,0,0,0,0,547.61,0,0,6345,13189.94,1081.83,548,6348.18,0,0,0,0,0,0,0,0,0,0,43.63,2064.29,0,428.66,2634.7,228.91,0,0,133.15,0,0,0,14.55,212.59,0,0,0,0,0,0,0,0,42.77,826.84,-89.33,136.5,0,0,0,0,0,0,0,0,0,0,0,4431.15,0,10727.91,0,0,0,0,272.53,0,0,0,0,0,669,121,36,77,21,182.25,144.12,142365,121926,0.784818907
