Date,Location,2535 · Sales Tax Coll,4000-00 · Rental Income,4100-00 · Cash Sales,4102-00 · Cash Sales - Non-inventory,4105-00 · Early Purchase Option,4200-00 · Roll Pro,4205-00 · Collection Fee - In-House,4210-00 · Reinstatement Fees,4214-00 · Other Fees - Alignments,4215-00 · One Time Fees,4225-00 · NSF Check Fees,4230-00 · Other Miscellaneous Income,4235-00 · Sales Tax Collected,4240-00 · Roll Safe,4250-00 · Chargebacks,4245-00 · Management Fee,4300-00 · Sub-franchisee Royalty Income,5000-00 · Depreciation - Inventory,5101-00 · Paid Out & EPO Charge Offs,5102-00 · Cash Sale Charge Offs,5103-00 · Skip/Stolen Charge Offs,5104-01 · Insurance Charge Offs,5104-02 · Returned Damaged/Non-Repairable,5104-00 · Non-Repairable Charge Offs - Other,5105-00 · Other Charge off,5105-01 · Past Due Account Charge Off,5106-00 · Inventory Cost Adjustment,5100-00 · Charge Off Expense - Other,5400-00 · Club Remittance,5500-00 · Rent Refunds,6070-00 · Parts - Inventory Repair,6071-00 · Labor - Inventory Repair,6069-00 · Inventory Repairs - Other,6500-00 · Radio - Admin,6505-00 · Television Advertising,6508-00 · Radio & TV Production,6510-00 · Print Media,6511-00 · Print Production,6512-00 · Postage - Advertising,6513-00 · Freight - Advertising,6514-00 · Newspaper/Magazine Advertising,6520-00 · Other Print,6525-00 · Telephone Directories,6535-00 · Marquee/Billboards,6540-00 · Customer Referrals,6541-00 · Website Development,6550-00 · Sponsorships,6551-00 · Internet/Online,6490-00 · Advertising and Promotion - Other,6530-00 · Special Events,6545-00 · Website,6018-00 · Cash Short (Long),6031-00 · VIN Search Fees,6515-00 · Internal Postage,6560-00 · Administrative & Collections,6555-00 · Other Selling Expenses - Other,6001-00 · Selling Expense - Other,6020-00 · Bad Checks,6021-00 · NSF Check Fees,6023-00 · Bank Card Fees,6025-00 · Bank Service Charges,6026-00 · Late Fees,6019-00 · Bank Charges - Other,6002-00 · General & Admin Expense - Other,6034-00 · Legal Fees,6035-00 · Accounting Fees,6036-00 · Consulting Fees,6029-00 · Professional Fees - Other,6040-00 · Property & General Liability,6045-00 · Officer's Life,6039-00 · Insurance Expense - Admin - Other,6000-00 · Office Supplies,6010-00 · Postage,6015-00 · Freight,6065-00 · General Supplies,"6059-00 · Postage, Freight & Supplies - Other",6300-00 · Rent Expense,6305-00 · Utilities,6310-00 · Property Insurance,6315-00 · Security,6320-00 · Pest Control,6325-00 · Repair & Maintenance Building,6326-00 · Relocation Expenses,6068-00 · Occupancy Expense - Other,6330-00 · Repairs & Maintenance - Equip,6335-00 · Equipment Rental,6079-00 · Equipment Expense - Other,"6100-00 · Depreciation Expense - F,F&E",6105-00 · Amortization Expense,6400-00 · Repair & Maintenance - Vehicles,6405-00 · Fuel & Oil - Vehicle,6410-00 · Lease - Vehicle,6420-00 · Vehicle Insurance,6430-00 · Vehicle Licenses,6399-00 · Vehicle Expense - Other,6499-00 · Depreciation Expense,6085-00 · Charitable Contributions,6090-00 · Customer Settlements,6598-00 · Other - Other,6600-00 · Software license fees,6610-00 · Computer Supplies,6615-00 · Computer Maintenance & Repair,6650-00 · Telephone & Communications,6599-00 · Computer & Internet Expenses - Other,6999-00 · Miscellaneous Expense,6201-00 · Salary,Total 6202-00 · Hourly,6203-00 · Overtime hourly,6204-00 · Holiday,6205-00 · Bonus,6205-99 · Bonus Reimbursement Due,6200-00 · Salaries & Wages - Other,6077-00 · Mileage Reimbursement,6075-00 · Travel Expense,6078-00 · Meals & Entertainment,6074-00 · Travel & Entertainment - Other,6082-00 · Dues - Deductible,6095-00 · Dues - Non Deductible,6081-00 · Dues & Subscriptions - Other,6227-00 · FFCRA Taxes,6221-00 · Unemployment Taxes,6226-00 · FICA Match,6220-00 · Payroll Taxes - Other,6235-00 · Retirement Benefits,6225-00 · Group Health & Life Insurance,6230-00 · Worker's Compensation,6239-00 · Insurance Expense - Employee - Other,6240-00 · Medical Expenses,6245-00 · Employee Procurement,6246-00 · Drug Screening,6250-00 · Employee Moving Expense,6255-00 · Seminars & Education,6260-00 · Employee Training,6265-00 · Uniforms,6270-00 · Awards & Gifts,6275-00 · Banquet,6280-00 · Special Events,6285-00 · Leased Employees,6370-00 · Moving Expense - Administrative,7011-00 · Other Employee Expense - Other,7010-00 · Payroll Expenses - Other,6050-00 · Franchise Tax,6052-00 · Personal Property,6054-00 · Real Estate,6056-00 · Sales & Use Tax,6058-00 · Waste Tire tax,6060-00 · Miscellaneous Tax,6080-00 · Business Licenses & Permits,6086-00 · Fines & Penalties,6088-01 · Royalty Fees Sherwood,6088-02 · Royalty Fees Mabelvale,6088-03 · Royalty Fees Conway,6088-04 · Royalty Fees Fayetteville,6088-05 · Royalty Fees Rogers,6088-06 · Royalty Fees Dallas,6088-07 · Royalty Fees Ft Smith,6088-91 · Royalty Fees Admin,6088-00 · Royalty Fees - Other,"7013-00 · Tax, License & Permit Expense - Other",6030-00 · Operational Overhead,7001-00 · Proceeds from Sale of Assets,7001-06 · Sale of Dallas,7002-00 · Other Income,7003-00 · Interest Income,7004-00 · Purchase Discount,7006-00 · Insurance Proceeds Received,7001-01 · Loss on Disposal of assets,8000-00 · Interest Expense,9000-00 · Overhead Allocation,9999-00 · Ask My Accountant,Customers,Deliveries,Pickups,Payoffs,Skips,$Ideal/Cust,$Ideal/Agre,Beg Ideal,End Ideal
02/28/2023,2401,0,100724.13,12579.89,0,29909.91,12154.61,0,5974.24,6574.44,1249.13,0,1653.89,0,2943.16,0,0,0,28368.56,19700,7752.68,-1020.32,6233.19,1412.56,0,0,3892.52,-213.32,0,2722.58,0,0,70,0,3855.26,0,0,0,0,0,0,0,0,0,0,0,0,0,2958.04,0,0,0,-156.76,0,0,0,0,0,0,0,3464.58,25,0,0,0,0,5212.9,0,0,818.09,0,0,838.16,0,537.91,1562.23,0,7000,3937.49,340.18,51.15,0,0,0,0,514.22,67.89,0,610.31,0,30,521.26,0,77.58,0,0,0,0,0,0,412.71,0,0,984.81,0,0,6155,14566.83,695.1,0,3540.05,0,0,0,0,41.13,0,16.67,0,0,0,135.56,1817.19,0,370.79,2911.45,154.31,0,0,87.25,0,0,0,18,278.28,0,0,0,0,0,0,0,0,689.34,351.92,8.78,626.4,0,0,0,0,0,0,0,0,0,0,0,5163.29,0,9334.53,0,0,0,0,306.37,0,0,0,0,0,574,80,27,90,17,182.17,143.84,115828,104568
02/28/2023,2402,0,90622.4,4709.84,0,21172.73,10049.76,0,6102.03,5842.06,817.21,0,4367.56,0,3563.34,0,0,0,24378.24,13436.52,2453.41,0,11276.68,203.44,0,0,-600.98,-138.2,0,2459.64,0,0,0,0,3855.25,0,0,27.47,0,0,0,0,0,0,0,0,0,0,2958.04,0,0,0,18.93,0,0,0,0,0,0,0,2816.31,0,0,0,0,0,4417.41,0,0,715.17,0,0,0,0,317.41,1720.65,0,6000,2318.18,134.67,69.69,0,0,0,0,0,67.89,0,1294.4,0,0,297.73,0,77.58,0,0,0,0,0,0,412.71,0,0,347.3,0,0,5205,11811.3,1274.28,0,5580.88,0,0,0,0,0,0,16.67,0,0,0,94.34,1799.37,0,102.47,1225.73,147.6,0,0,395.75,0,0,0,18,333.28,0,0,0,0,0,0,0,0,750.33,205.33,43,515.85,0,0,0,0,0,0,0,0,0,0,0,4286.38,0,9334.53,0,0,0,0,228,0,0,0,0,0,498,80,39,55,7,192.78,142.65,101375,96007
02/28/2023,2403,0,103199.82,3217.7,0,25817.65,12224.6,0,8611.54,7374.17,563.44,0,1029,0,2384.85,-101.12,0,0,28046.84,15039.71,1421,0,3707.22,729.5,0,0,1873.01,-271.52,0,2636.28,0,165.44,0,0,3955.27,0,0,0,0,0,0,0,0,0,0,0,0,0,2958.04,0,0,0,7.75,0,0,0,0,0,0,0,3109.51,0,0,0,0,0,4932.68,0,0,775.79,0,0,315.09,0,450.16,1578.49,0,7000,1307.97,382.48,67.09,0,230.47,0,0,252.95,67.89,0,782.67,0,510.59,580.66,0,77.58,0,0,0,0,0,0,412.71,99.99,0,316.5,0,0,6816.66,14648.3,1109.76,0,4538.08,0,0,0,0,14.98,0,16.67,0,0,0,136.31,2026.69,0,373.33,1673.27,167.64,0,0,58,0,0,0,18,136.23,0,0,0,0,0,0,0,0,502.42,261.42,189,786.6,0,0,0,0,0,0,0,0,0,0,0,4901.81,0,9334.53,0,0,0,0,273.53,0,0,0,0,0,675,103,36,73,21,178.73,142.61,124907,120644
02/28/2023,2404,0,89836.58,4387.96,0,34839.64,10494.92,0,8748.53,6988.85,309.81,0,1492.51,0,2118.87,0,0,0,27947.38,18019.8,1960.2,-272.28,1930.46,1775.32,0,0,2106.2,75.19,0,2276.96,0,0,0,0,5335.99,0,0,0,0,0,0,0,0,0,0,0,0,0,2958.04,0,0,0,-118.26,0,0,0,0,0,0,0,2718.3,0,0,0,0,0,4776.53,0,0,763.57,0,0,153.13,0,175,1495.42,0,7000,1294.93,367.33,50.25,60.36,380,0,0,0,60.04,0,887.64,0,0,441.7,0,77.58,0,0,0,0,0,0,412.71,0,0,897.01,0,0,5395,14826.23,836.67,0,2925.69,0,0,0,0,0,0,16.67,0,0,0,133.94,1799.44,0,374.85,2076,148.29,0,0,337.25,0,0,0,18,169.63,0,0,0,0,0,0,0,0,628.39,353.83,119.79,560.85,0,0,0,0,0,0,0,0,0,0,0,4731.75,0,9334.53,0,0,0,0,267.89,0,0,0,0,0,594,90,45,88,21,170.06,142.07,111100,101014
02/28/2023,2405,0,108270.23,8754.01,0,36312.57,12289.4,75,10296.73,8118.09,464.17,0,3862.21,0,3262.57,0,0,0,31837.3,27872.17,3544.52,0,5301.27,548.82,0,0,4254.35,-402.35,0,2813.74,0,0,0,0,5336,0,0,912.2,0,0,0,0,0,0,0,0,0,0,2958.04,0,0,0,-115.26,0,0,0,0,0,0,0,3050.08,0,0,0,0,0,5751.15,0,0,857.1,0,0,1947.97,0,152.16,3595.72,0,12000,1153.96,870.68,902.05,60.23,719.37,0,0,59.11,398.22,0,3691.23,0,0,316.28,0,77.58,0,0,0,0,0,0,412.72,509.76,0,664.46,0,0,8340,15124.07,1712.88,0,2754.94,0,0,0,0,0,0,16.67,0,0,0,104.48,2104.15,0,409.58,2457.5,209.38,0,0,58,0,0,0,18,147.17,0,0,0,0,0,0,0,0,709,828.48,150.5,1015.95,0,0,0,0,0,0,0,0,0,0,0,5635.28,0,9334.53,0,0,140.3,0,320.92,0,0,0,0,0,664,134,49,106,13,193.57,147.23,136775,128534
02/28/2023,2406,0,106696.35,3266.5,0,21999.9,12467.9,0,8165.62,7255.4,641.92,0,5335.46,0,3172.61,0,0,0,28620.03,13686.39,1456.64,0,6499.31,2000.47,0,0,4475.41,259.51,0,2824.17,0,0,0,0,3855.26,0,0,239.88,0,0,0,0,0,0,0,0,0,0,2958.04,0,0,0,-17.51,0,0,0,0,0,0,0,3617.07,0,0,0,0,0,5070.05,0,0,774.74,0,0,316.06,158.85,405.16,2156.7,0,9000,2590.89,425.29,53.5,0,560.76,0,0,0,67.89,0,1609.03,663.88,150,244.59,0,77.58,0,0,0,0,0,0,412.71,215.6,0,479.97,0,0,6250,14957.38,2259.46,0,3274.48,0,0,0,0,28.74,0,16.67,0,0,0,107.08,1991.91,0,28.42,2864.79,165.34,0,0,58,0,0,0,18,141.57,0,0,0,0,0,0,0,0,890.39,797.12,-230.3,801,0,0,0,0,0,0,0,0,0,0,0,4909.99,0,9334.53,0,0,0,0,274.75,0,0,0,0,0,731,114,43,67,22,170.5,133.88,130174,124638
02/28/2023,2407,0,205853.22,6705.61,0,86559.84,22031.11,300,11485.31,13572.75,432.28,0,1422.61,0,4579.68,0,0,0,62858.68,45519.06,2671.93,-187.72,3206.19,4903.38,0,0,6829.94,-191.61,0,4804.62,0,0,0,0,5738.18,0,0,0,0,0,0,0,0,0,0,0,0,0,2958.04,0,0,0,-82.65,0,0,0,0,0,0,0,6302.11,0.8,0,0,0,0,10588.27,0,0,1418.87,0,0,502.44,0,383.41,4624.29,0,11100,1710.02,633.21,107.03,43.8,1849.28,0,0,2607.28,60.04,0,1247.54,0,110.74,1067.17,0,155.16,0,0,0,0,133.72,0,412.71,0,0,384.63,0,0,12520,25687.79,7072.03,0,10778.59,0,0,0,0,98.05,0,16.67,0,0,0,193.59,4203.7,0,847.18,3746.35,346.61,0,0,87.25,0,0,0,18,395.82,0,0,0,0,0,0,0,0,918.33,714.02,367,1704.3,0,0,0,0,0,0,0,0,0,0,0,10545.59,0,9334.53,0,0,0,0,621.27,0,0,0,0,0,1171,200,61,210,22,187.23,148.84,237357,219248
02/28/2023,2408,0,150488.31,349.64,0,34686.36,18269.81,0,9284.83,10704.76,900.23,0,2466.28,0,4156.87,-124.66,0,0,41444.44,21194.52,0,0,8784.58,3871.71,0,0,10018.06,347.72,9.44,4051.32,0,340,0,0,4584,0,0,58.68,0,0,0,0,0,0,0,0,0,0,2958.04,0,0,0,555.73,0,0,0,0,0,0,0,4845.47,0,0,0,0,0,6939.21,0,0,981.14,0,0,415.01,292.68,91.32,3900.25,0,9475,1700.54,556.73,90.97,0,856.33,0,0,362.99,63.39,0,1316.94,0,204.58,508.94,0,77.58,0,0,0,0,0,0,412.71,667.18,0,502.76,60,0,9761.66,22786.09,2113.4,0,6130.45,0,0,0,0,338.69,0,16.67,0,0,0,210.27,2981.54,0,112.4,4162.46,252.21,0,0,58,80,0,0,18,214.92,0,0,0,0,0,0,0,0,694.3,693.28,-261.64,941.55,0,0,0,0,0,0,0,0,0,0,0,6865.22,0,9334.53,0,0,0,0,4280.84,0,0,0,0,0,1032,154,67,98,45,173.85,138.54,190240,179412
02/28/2023,2409,0,89578.57,1030.85,0,25840.45,9180.95,0,5813.51,5995.57,978.03,0,2725.51,0,2290.55,0,0,0,24827.99,14109.16,392,-963.64,2413.13,2008.12,0,0,7005.09,-450.8,0,2075.57,0,0,0,0,4584,0,0,0,0,0,0,0,0,0,0,0,0,0,2958.04,0,0,0,-46.73,0,0,0,0,0,0,0,2798.21,0,0,0,0,0,4303.02,0,0,714.96,0,0,91.14,0,33.73,1878.67,0,7000,776.47,352.72,53.76,0,6908.47,0,0,0,63.39,0,1039.58,0,0,487.69,0,77.58,0,0,0,0,0,0,412.72,0,0,310.85,0,0,5961.66,11829.03,2103.79,0,3248.84,0,0,0,574.46,57.27,0,16.67,0,0,0,118.52,1730.24,0,296.31,1627.33,143.1,0,0,58,0,0,0,18,131.79,0,0,0,0,0,0,0,0,429.37,329.15,122.4,772.05,0,0,0,0,0,0,0,0,0,0,0,4221.25,0,9334.53,0,0,0,0,224.51,0,0,0,0,0,566,118,44,65,10,191.04,150.6,109034,108130
02/28/2023,2410,0,109995.38,6334.95,0,39842.7,11175.49,0,5157.17,6730.44,402.21,0,1039.93,0,2623.56,0,0,0,32157.23,21438.58,3164.15,-644.68,2766.4,5240.8,0,0,3934.97,232.95,0,2498.57,0,0,0,0,5975,0,0,0,0,0,0,0,0,0,0,0,0,0,2958.04,0,0,0,-168.47,0,0,0,0,0,0,0,3322.89,0,0,0,0,0,5499.05,0,0,868.03,0,0,0,0,27.16,2361.51,0,7000,2070.73,413.02,52.04,0,0,0,0,0,61.92,0,768.99,0,225.5,433.66,0,77.58,0,0,0,0,0,0,412.71,0,0,448.76,0,0,5775,15584.72,1602.33,0,5414.59,0,0,0,0,0,0,0,0,0,0,394.71,2130.46,0,382.64,2077.06,175.45,0,0,58,80,0,0,18,351.12,0,0,0,0,0,0,0,0,30.67,837.03,-86.49,157.5,0,0,0,0,0,0,0,0,0,0,0,5467.86,0,9334.53,0,0,0,0,241.9,0,0,0,0,0,665,125,40,96,16,192.26,149.01,136721,127851
